1636660800000,65119.99000000,65215.27000000,65080.00000000,65137.06000000,152.22276000,1636661699999,9918392.43103340,8505,84.04128000,5475989.57137640,0
1636661700000,65137.05000000,65137.10000000,65000.00000000,65055.45000000,177.13555000,1636662599999,11522754.57233380,8154,93.12893000,6058176.60617590,0
1636662600000,65055.46000000,65070.60000000,64940.10000000,64974.55000000,139.86989000,1636663499999,9089820.29196350,6911,78.26051000,5085494.01708290,0
1636663500000,64974.55000000,65114.70000000,64628.39000000,64796.10000000,396.04367000,1636664399999,25693417.26352270,11644,217.84079000,14131795.40679370,0
1636664400000,64796.10000000,64846.82000000,64722.18000000,64795.13000000,177.55388000,1636665299999,11502626.58210100,8401,88.62447000,5741214.57412010,0
1636665300000,64795.13000000,65091.75000000,64794.81000000,64956.31000000,191.65730000,1636666199999,12450819.22629760,8781,104.18695000,6768208.17164010,0
1636666200000,64956.31000000,64988.27000000,64821.32000000,64893.12000000,177.98633000,1636667099999,11552558.20608450,9126,84.82226000,5505854.68816890,0
1636667100000,64893.13000000,65043.37000000,64882.97000000,65036.07000000,132.64532000,1636667999999,8620068.38169720,7482,65.81922000,4277303.03802470,0
1636668000000,65036.07000000,65056.37000000,64863.52000000,64962.54000000,168.87428000,1636668899999,10969438.24097760,9578,80.39754000,5222332.01622580,0
1636668900000,64962.54000000,65243.87000000,64955.27000000,65224.13000000,286.31338000,1636669799999,18653358.43547940,12549,147.07053000,9581644.62088460,0
1636669800000,65224.13000000,65309.13000000,65145.00000000,65145.01000000,203.17189000,1636670699999,13253131.89664760,10895,110.39047000,7201105.62422440,0
1636670700000,65145.01000000,65263.49000000,65118.08000000,65160.28000000,115.86689000,1636671599999,7551118.15236760,6839,59.29126000,3863996.22199090,0
1636671600000,65160.27000000,65183.53000000,65064.07000000,65136.26000000,164.16157000,1636672499999,10690661.28433710,8285,73.63675000,4795469.11589370,0
1636672500000,65136.26000000,65136.27000000,65071.89000000,65089.07000000,141.01768000,1636673399999,9180637.06950210,6139,67.30837000,4381878.05136650,0
1636673400000,65089.06000000,65094.45000000,64841.66000000,64856.50000000,237.76862000,1636674299999,15445061.03581770,9832,84.13901000,5465400.25290230,0
1636674300000,64856.50000000,64935.70000000,64774.04000000,64774.26000000,193.34000000,1636675199999,12536161.07691160,8980,89.41720000,5797695.96179700,0
1636675200000,64774.25000000,64836.29000000,64652.17000000,64709.54000000,411.51005000,1636676099999,26648654.87690870,18942,186.83663000,12099382.70356140,0
1636676100000,64709.53000000,64909.99000000,64605.51000000,64888.25000000,412.11745000,1636676999999,26693435.98785490,16102,178.81190000,11585222.45451180,0
1636677000000,64888.25000000,64946.78000000,64733.96000000,64891.46000000,229.78739000,1636677899999,14907500.66384750,10479,108.06226000,7011068.03313860,0
1636677900000,64891.45000000,64896.25000000,64793.29000000,64808.14000000,197.30222000,1636678799999,12793217.22890720,8527,86.80621000,5628550.01955610,0
1636678800000,64808.14000000,64864.86000000,64477.26000000,64535.49000000,396.91286000,1636679699999,25666936.24939130,15096,157.69151000,10198902.52258400,0
1636679700000,64535.49000000,64615.00000000,64052.00000000,64540.98000000,845.09072000,1636680599999,54355718.62295680,29430,400.73156000,25777521.03238020,0
1636680600000,64540.98000000,65214.34000000,64495.00000000,65140.16000000,638.65202000,1636681499999,41458659.68851720,21309,328.47253000,21321963.60708700,0
1636681500000,65140.15000000,65365.97000000,65006.26000000,65103.56000000,503.47095000,1636682399999,32825608.48220990,15607,237.57342000,15488052.86744460,0
1636682400000,65103.56000000,65450.70000000,65093.58000000,65445.21000000,369.36391000,1636683299999,24103369.54164030,11987,209.36347000,13667116.46555410,0
1636683300000,65445.21000000,65449.99000000,65213.30000000,65264.44000000,282.05689000,1636684199999,18417970.43829990,9466,116.33302000,7596313.77465380,0
1636684200000,65264.44000000,65272.67000000,64920.08000000,65102.90000000,360.06575000,1636685099999,23424102.02351590,12191,155.30076000,10102096.60557790,0
1636685100000,65102.91000000,65191.77000000,64995.00000000,65010.42000000,188.78049000,1636685999999,12284275.22127080,7997,66.72452000,4342015.28300310,0
1636686000000,65010.42000000,65061.60000000,64826.02000000,64882.59000000,266.50409000,1636686899999,17300993.72396330,11384,116.30995000,7549043.37927610,0
1636686900000,64882.60000000,65036.80000000,64862.99000000,64935.52000000,227.38308000,1636687799999,14771447.44267470,11312,109.61456000,7120799.52557790,0
1636687800000,64935.52000000,64935.53000000,64751.15000000,64806.46000000,291.84761000,1636688699999,18921531.01235770,11388,126.68289000,8212782.63547960,0
1636688700000,64806.46000000,64923.72000000,64696.50000000,64826.63000000,363.62960000,1636689599999,23560999.73824870,11181,203.68756000,13194870.52960990,0
1636689600000,64826.63000000,64860.19000000,64711.09000000,64743.98000000,367.35818000,1636690499999,23797750.06686730,12119,177.86176000,11521751.28026450,0
1636690500000,64743.97000000,64895.10000000,64698.52000000,64836.69000000,263.78007000,1636691399999,17097755.83578040,11509,148.66201000,9636114.53669020,0
1636691400000,64836.70000000,65075.79000000,64822.27000000,65021.56000000,199.80595000,1636692299999,12984181.18923660,9923,95.25381000,6189302.29448250,0
1636692300000,65021.57000000,65059.31000000,64888.88000000,64978.99000000,204.25044000,1636693199999,13270952.23498120,8458,80.20696000,5211232.22307710,0
1636693200000,64979.00000000,65018.54000000,64914.99000000,64940.00000000,126.37503000,1636694099999,8208423.68708470,7766,57.76929000,3752224.08194940,0
1636694100000,64940.00000000,64940.00000000,64805.29000000,64809.92000000,166.02777000,1636694999999,10768319.78000770,8290,72.29114000,4688908.48599080,0
1636695000000,64809.92000000,64878.83000000,64790.32000000,64821.60000000,164.62785000,1636695899999,10671509.55981680,7958,88.69015000,5749124.78156270,0
1636695900000,64821.60000000,64821.61000000,64664.21000000,64676.39000000,255.58451000,1636696799999,16540198.35291680,9534,101.53111000,6570004.02126770,0
1636696800000,64676.39000000,64758.44000000,64567.00000000,64604.98000000,284.52475000,1636697699999,18395832.94606920,11734,133.32886000,8619591.75982560,0
1636697700000,64604.97000000,64800.00000000,64540.32000000,64724.99000000,171.75315000,1636698599999,11107706.37336240,9308,85.38819000,5522977.48084590,0
1636698600000,64724.99000000,64800.00000000,64713.48000000,64760.19000000,116.88346000,1636699499999,7569220.54108920,8043,59.29310000,3839804.44472580,0
1636699500000,64760.20000000,64840.44000000,64444.00000000,64502.41000000,325.23650000,1636700399999,21020194.14700280,14345,136.56678000,8827087.30365970,0
1636700400000,64502.43000000,64629.66000000,64290.00000000,64397.67000000,474.58683000,1636701299999,30576993.00644850,18201,222.13868000,14312699.69622500,0
1636701300000,64397.67000000,64556.29000000,64295.10000000,64437.52000000,275.12412000,1636702199999,17731830.41100510,11661,151.68314000,9775567.73011030,0
1636702200000,64440.43000000,64637.15000000,64312.39000000,64404.22000000,274.28144000,1636703099999,17671385.13983470,11463,148.71180000,9580346.64092560,0
1636703100000,64404.23000000,64490.00000000,64202.68000000,64488.12000000,391.96280000,1636703999999,25220566.68066230,14095,194.36427000,12505608.99661800,0
1636704000000,64488.11000000,64618.32000000,64200.00000000,64609.76000000,539.18619000,1636704899999,34735870.01213730,14452,334.56267000,21545820.13421380,0
1636704900000,64609.75000000,64728.29000000,64516.32000000,64591.88000000,278.82880000,1636705799999,18018134.76164160,10928,140.61656000,9087037.31354930,0
1636705800000,64591.88000000,64906.32000000,64559.61000000,64880.05000000,437.99647000,1636706699999,28371456.87521890,13527,235.78468000,15271650.97312660,0
1636706700000,64880.06000000,64957.97000000,64755.21000000,64890.64000000,394.37495000,1636707599999,25588670.70992590,13173,206.40463000,13392268.79832220,0
1636707600000,64890.63000000,64897.13000000,64752.61000000,64779.20000000,236.69645000,1636708499999,15344817.87730370,9298,110.29303000,7150041.41079200,0
1636708500000,64779.19000000,64805.98000000,64250.00000000,64317.76000000,557.60902000,1636709399999,35965561.43887140,17817,262.84725000,16955928.39162960,0
1636709400000,64317.76000000,64651.38000000,63722.28000000,64375.00000000,1781.82853000,1636710299999,114201179.99432540,50978,762.77945000,48905532.04658490,0
1636710300000,64375.01000000,64489.06000000,63622.28000000,63801.48000000,1429.68023000,1636711199999,91412137.21538500,37408,587.76981000,37586532.18899600,0
1636711200000,63801.48000000,63977.76000000,63571.88000000,63838.01000000,1005.13413000,1636712099999,64071727.66290140,30995,513.56569000,32735936.02459430,0
1636712100000,63838.01000000,64212.98000000,63754.94000000,63940.14000000,599.23510000,1636712999999,38339759.70753980,18493,300.81746000,19244987.44382940,0
1636713000000,63939.50000000,64107.01000000,63753.15000000,63889.07000000,405.35438000,1636713899999,25918683.16706180,15800,186.98539000,11954174.97679350,0
1636713900000,63889.07000000,63980.00000000,63522.28000000,63651.68000000,479.90637000,1636714799999,30589283.57014220,15991,238.59458000,15207519.31274780,0
1636714800000,63651.67000000,63994.68000000,63501.00000000,63886.12000000,587.05624000,1636715699999,37407545.38577160,16820,300.44828000,19148128.91144540,0
1636715700000,63886.12000000,64039.05000000,63670.39000000,63954.62000000,333.43672000,1636716599999,21303621.52438330,11112,174.25504000,11135652.93019230,0
1636716600000,63957.42000000,64038.57000000,63700.01000000,63706.57000000,269.33011000,1636717499999,17201715.75924550,10042,112.96608000,7217219.76473670,0
1636717500000,63706.57000000,63770.56000000,63523.82000000,63753.19000000,447.45582000,1636718399999,28476091.56237400,16720,210.69626000,13408799.69537290,0
1636718400000,63753.19000000,64058.19000000,63333.33000000,64047.26000000,1126.08338000,1636719299999,71776031.18924180,32238,504.33450000,32155404.61701810,0
1636719300000,64047.26000000,64199.00000000,63870.01000000,64011.66000000,461.70291000,1636720199999,29573178.29202610,15300,232.57691000,14898143.77476110,0
